route,segment,t,v_ego,long_active,d_rel,co_radar,headway_s,ttc_s,v_lead,plan_src
data,segment_1,11219506251780,3.28125,True,25.208166122436523,False,7.682488723028274,9.81174457824259,0.7120670080184937,e2e
data,segment_1,11219601287708,3.21875,True,23.946744918823242,False,7.43976541167324,10.640596128066086,0.9682420492172241,e2e
data,segment_1,11219651285801,3.1866377173906444,True,26.93463706970215,False,8.452368753030823,11.98073784391367,0.9393382668495178,e2e
data,segment_1,11219706190404,3.15625,True,24.51056480407715,False,7.765723502281869,10.947602069682521,0.9173519015312195,e2e
data,segment_1,11219773616483,3.102881770556299,True,21.667173385620117,False,6.982919423879797,14.039714199399365,1.566097617149353,e2e
data,segment_1,11219821498029,3.0625,True,21.7523193359375,False,7.102798150510204,10.583732696826498,1.0228651762008667,e2e
data,segment_1,11219855411583,3.0292106414967037,True,23.332233428955078,False,7.702413661608836,21.05029852765648,1.9384710788726807,e2e
data,segment_1,11219906942856,3.0,True,23.820863723754883,False,7.940287907918294,,3.000108003616333,e2e
data,segment_1,11219956680540,2.96875,True,22.122745513916016,False,7.451872173108552,,2.886023998260498,e2e
data,segment_1,11220006262865,2.9375,True,23.55872917175293,False,8.019992909532911,,2.5438828468322754,e2e
data,segment_1,11220051212838,2.9059172450078923,True,22.539762496948242,False,7.756505294729075,,2.9977028369903564,e2e
data,segment_1,11220101244888,2.859375,True,23.17884063720703,False,8.106261206454919,,3.6153974533081055,e2e
data,segment_1,11220175348827,2.788201153269886,True,25.9807186126709,False,9.31809334566905,,4.358598709106445,e2e
data,segment_1,11220201287739,2.78125,True,25.110363006591797,False,9.02844512596559,,4.168099880218506,e2e
data,segment_1,11220256412544,2.72411054614105,True,26.94943618774414,False,9.892930456115469,,3.8460187911987305,e2e
data,segment_1,11220306287203,2.6875,True,25.21004295349121,False,9.380481098973474,,4.541342735290527,e2e
data,segment_1,11220351342641,2.6524001633737404,True,25.7507266998291,False,9.708462190363942,,3.913926124572754,e2e
data,segment_1,11220401175531,2.609375,True,25.25827407836914,False,9.679817610872005,,3.4732086658477783,e2e
data,segment_1,11220456078259,2.5678625211104062,True,24.97977066040039,False,9.727845807570153,,4.183816909790039,e2e
data,segment_1,11220505707926,2.53125,True,24.289403915405273,False,9.595813892505786,,3.2484073638916016,e2e
data,segment_1,11220556319333,2.480478596641631,True,25.285066604614258,False,10.193624181578592,20.776222465861093,1.2829805612564087,e2e
data,segment_1,11220594099639,2.446369554707982,True,24.64276885986328,False,10.07319961632078,17.186023652732768,1.0192407369613647,e2e
data,segment_1,11220656144222,2.396803784273881,True,23.100902557373047,False,9.638211817314671,,2.8462400436401367,e2e
data,segment_1,11220706114087,2.359375,True,22.44593620300293,False,9.513509384054222,,2.52887225151062,e2e
data,segment_1,11220772837740,2.3019056760147762,True,20.300235748291016,False,8.818882528425855,26.359327709187678,1.5423651933670044,e2e
data,segment_1,11220806703483,2.265625,True,19.961151123046875,False,8.81043911637931,23.815231221247213,1.443082571029663,e2e
data,segment_1,11220870648162,2.217706836740309,True,20.71776008605957,False,9.341974215361809,28.3883919908265,1.5045781135559082,e2e
data,segment_1,11220904886497,2.1875,True,20.182039260864258,False,9.226075090680803,12.984739600694017,0.6332109570503235,e2e
data,segment_1,11220956346835,2.1464962449001934,True,21.514362335205078,False,10.023014196423828,12.996634243893094,0.500870406627655,e2e
data,segment_1,11221006048219,2.109375,True,22.67919158935547,False,10.751616753472222,11.33456938289352,0.10848799347877502,e2e
data,segment_1,11221056377186,2.053230254241614,True,22.93409538269043,False,11.169763028434149,11.180972559401471,0.01132810115814209,e2e
data,segment_1,11221100926234,2.015625,True,19.077117919921875,False,9.464616642441861,9.346550733874107,-0.009836435317993164,e2e
data,segment_1,11226951005853,2.0173996209357226,True,17.71726417541504,False,8.782228365442693,10.741796437705746,0.3662487268447876,e2e
data,segment_1,11227372105228,2.234375,True,25.97772789001465,False,11.626395699027535,,4.9885149002075195,e2e
data,segment_1,11227556575799,2.203125,True,20.858020782470703,False,9.467470426085994,,5.159539222717285,e2e
data,segment_1,11227606565819,2.21875,True,22.56298065185547,False,10.169230716329226,,3.9585936069488525,e2e
data,segment_1,11227656349594,2.234375,True,20.561872482299805,False,9.202516355714598,,2.2226579189300537,e2e
data,segment_1,11227806337516,2.34375,True,21.612409591674805,False,9.221294759114583,,3.1922662258148193,e2e
data,segment_1,11227855796875,2.359375,True,21.135217666625977,False,8.957973050755381,,2.6272456645965576,e2e
data,segment_1,11227906731188,2.390625,True,24.311555862426758,False,10.169539707158906,,2.9040093421936035,e2e
data,segment_1,11227950974671,2.40625,True,27.035003662109375,False,11.23532619724026,,4.712482929229736,e2e
data,segment_1,11228006932105,2.421875,True,31.730548858642578,False,13.101645980342742,,4.786996841430664,e2e
data,segment_1,11228055255979,2.453125,True,30.842979431152344,False,12.572934290406051,,5.629454135894775,e2e
data,segment_1,11228106580487,2.474237083331084,True,23.378768920898438,False,9.448879850035805,,5.333281517028809,e2e
data,segment_1,11228151541813,2.5124412133501983,True,17.989486694335938,False,7.160162235337627,,4.103126525878906,e2e
data,segment_1,11228201098252,2.53125,True,18.0711669921875,False,7.139226466049383,,3.916349172592163,e2e
data,segment_1,11228254601701,2.5774705982318067,True,17.838212966918945,False,6.920821125624593,,4.179544925689697,e2e
data,segment_1,11228306762015,2.59375,True,16.9614315032959,False,6.539347085608057,,3.3669984340667725,e2e
data,segment_1,11228351271324,2.620406782507268,True,15.11709976196289,False,5.768989709108633,,2.582519054412842,e2e
data,segment_1,11228406362378,2.65625,True,14.564489364624023,False,5.483101878446691,,2.3246374130249023,e2e
data,segment_1,11228451003714,2.68184685628818,True,18.37191390991211,False,6.850470923362053,,3.0748395919799805,e2e
data,segment_1,11228506718499,2.71875,True,15.683526992797852,False,5.768653606546336,,3.191866397857666,e2e
data,segment_1,11228551190985,2.734375,True,16.138107299804688,False,5.901936383928572,,2.920025110244751,e2e
data,segment_1,11228605117233,2.75,True,16.69782066345215,False,6.071934786709872,,3.790201187133789,e2e
data,segment_1,11228656275965,2.765625,True,18.0393009185791,False,6.522685077904308,,3.4434638023376465,e2e
data,segment_1,11228706448270,2.798978869289058,True,20.76546287536621,False,7.418942351873006,,3.8131103515625,e2e
data,segment_1,11228756380322,2.8125,True,23.377004623413086,False,8.311823866102431,,4.067386627197266,e2e
data,segment_1,11228794633581,2.828125,True,23.084644317626953,False,8.1625261675587,,4.677562713623047,e2e
data,segment_1,11228855946676,2.843328082338997,True,21.21365737915039,False,7.460854591813223,,4.1119279861450195,e2e
data,segment_1,11228923108335,2.890625,True,25.256481170654297,False,8.737377269847974,,3.6617770195007324,e2e
data,segment_1,11228955104189,2.9036455266543864,True,33.34953308105469,False,11.485400946816123,,4.8055830001831055,e2e
data,segment_1,11229007788653,2.9375,True,33.079322814941406,False,11.261046064660905,,4.809186935424805,e2e
data,segment_1,11229056467881,2.968619365883364,True,33.62886428833008,False,11.328115916377588,,5.229176998138428,e2e
data,segment_1,11229106455504,2.96875,True,35.31211471557617,False,11.894607062088816,,4.852590560913086,e2e
data,segment_1,11229156486980,3.0,True,31.445995330810547,False,10.481998443603516,,4.250004768371582,e2e
data,segment_1,11229206343723,3.03125,True,26.58433723449707,False,8.770090634060889,,3.7524843215942383,e2e
data,segment_1,11229256366189,3.0461642977962238,True,26.19803810119629,False,8.60033653475274,,4.0324554443359375,e2e
data,segment_1,11229322684489,3.0625,True,26.18020248413086,False,8.548637545838648,,3.648428201675415,e2e
data,segment_1,11229355922022,3.09375,True,26.201406478881836,False,8.469141488123421,,3.4027206897735596,e2e
data,segment_1,11229406449211,3.109907963083845,True,24.75299072265625,False,7.959396553366392,,3.618159294128418,e2e
data,segment_1,11229456332150,3.140625,True,23.46997833251953,False,7.473027926772388,,3.5453829765319824,e2e
data,segment_1,11229506290660,3.15625,True,21.81484603881836,False,6.91163438853651,,3.28205943107605,e2e
data,segment_1,11229556958209,3.171875,True,18.936031341552734,False,5.969980324430419,35.27323437244633,2.6194114685058594,e2e
data,segment_1,11229606373090,3.1724062433860034,True,21.143465042114258,False,6.66480375462482,28.46744298622373,2.4291505813598633,e2e
data,segment_1,11229655995465,3.231578792071792,True,18.53484535217285,False,5.735538739654251,8.852279991610118,1.1093316078186035,e2e
data,segment_1,11229706760771,3.250737581713614,True,17.14158058166504,False,5.273135757894342,8.50629296729744,1.2348353862762451,e2e
data,segment_1,11229756220026,3.2785187985207007,True,15.011787414550781,False,4.578832191331111,8.53727331850569,1.507243037223816,e2e
data,segment_1,11229806196556,3.28125,True,17.88089370727539,False,5.449415225074405,,4.245455741882324,e2e
data,segment_1,11229856602135,3.311204835647408,True,18.05948257446289,False,5.454051763889712,,4.5290846824646,e2e
data,segment_1,11229906362265,3.3125,True,18.358121871948242,False,5.542074527380602,,4.019220352172852,e2e
data,segment_1,11229956263068,3.328125,True,15.597904205322266,False,4.686694221317488,12.272916436862598,2.057204246520996,e2e
data,segment_1,11230006460633,3.34375,True,16.652711868286133,False,4.980250278365946,8.188473902268033,1.310072898864746,e2e
data,segment_1,11230044291665,3.359375,True,18.785694122314453,False,5.592020575944767,,3.4413230419158936,e2e
data,segment_1,11230106360153,3.375,True,20.72249412536621,False,6.139998259367766,,4.934490203857422,e2e
data,segment_1,11230156495896,3.3891724666743337,True,23.939542770385742,False,7.063536307397395,,5.326864242553711,e2e
data,segment_1,11230206177227,3.40625,True,22.539026260375977,False,6.616961837908543,,4.4728498458862305,e2e
data,segment_1,11230256461560,3.418518926199745,True,25.718910217285156,False,7.523407292021642,,5.617541313171387,e2e
data,segment_1,11230306596574,3.421875,True,26.01597023010254,False,7.602840615189783,,5.577901363372803,e2e
data,segment_1,11230356323164,3.4375,True,22.363161087036133,False,6.505646861683239,,5.223811626434326,e2e
data,segment_1,11230405978454,3.484375,True,25.442665100097656,False,7.301930791059417,,5.567075729370117,e2e
data,segment_1,11230451265862,3.46875,True,35.25961685180664,False,10.16493458790822,,5.4708757400512695,e2e
data,segment_1,11230506411550,3.5625,True,36.05763626098633,False,10.121441757469846,,5.626132965087891,e2e
data,segment_1,11230556506722,3.578125,True,34.59496307373047,False,9.668461295715066,,4.848505973815918,e2e
data,segment_1,11230607775294,3.59375,True,28.47355842590332,False,7.923077127207881,,3.8372304439544678,e2e
data,segment_1,11230656368222,3.6058737707014585,True,28.468618392944336,False,7.895067937280087,11.46226092699466,1.1100674867630005,e2e
data,segment_1,11230704616057,3.640625,True,24.724870681762695,False,6.791380788123659,10.090074263075724,1.1902098655700684,cruise
data,segment_1,11230756317687,3.6824886757944166,True,19.64908218383789,False,5.3358160509751,14.146177745397472,2.282872200012207,cruise
data,segment_1,11230805935843,3.703125,True,25.08326530456543,False,6.773539997857331,14.80571576056042,2.0089640617370605,cruise
data,segment_1,11230856157209,3.745374640424887,True,28.248151779174805,False,7.542143174219348,24.18642690909707,2.566441059112549,cruise
data,segment_1,11231005137297,3.875,True,32.02284622192383,False,8.263960315335181,,3.5657572746276855,e2e
data,segment_1,11231156873027,4.044057253847596,True,11.925000190734863,True,2.9487713556451713,,4.00120735168457,e2e
data,segment_1,11231206354885,4.0625,True,22.360994338989258,False,5.5042447603665865,,5.291985034942627,e2e
data,segment_1,11231256653540,4.078125,True,18.326932907104492,False,4.493960559596504,,4.774540901184082,e2e
data,segment_1,11231306963027,4.109375,True,20.238609313964844,False,4.924984776021863,,4.786277770996094,e2e
data,segment_1,11231356793728,4.15340923185012,True,19.10199737548828,False,4.599112755132817,,4.3936767578125,e2e
data,segment_1,11231407087071,4.1875,True,8.712499618530273,True,2.080596923828125,16.952611802943,3.673567295074463,e2e
data,segment_1,11231456798296,4.244718120530554,True,8.282000541687012,True,1.9511308658233897,13.213119346640129,3.5919487476348877,lead0
data,segment_1,11231516188224,4.291511583836982,True,8.282000541687012,True,1.929856270895158,10.750524977119655,3.510869026184082,lead0
data,segment_1,11231554709390,4.337759847477998,True,9.574999809265137,True,2.2073605146287902,8.972313268661628,3.260953187942505,lead0
data,segment_1,11231605778957,4.359375,True,9.574999809265137,True,2.196415726856519,7.998003708394452,3.162201166152954,lead0
data,segment_1,11231657377154,4.388450531461051,True,15.498619079589844,False,3.531683670233802,22.5099961251705,3.68647837638855,lead0
data,segment_1,11231707709714,4.390625,True,9.25,True,2.106761565836299,6.450247316789686,2.956571340560913,lead1
data,segment_1,11231751954395,4.40625,True,8.949999809265137,True,2.0312056304715203,5.966666539510091,2.90625,lead0
data,segment_1,11231807152164,4.421875,True,8.949999809265137,True,2.024028225416851,5.966666539510091,2.921875,lead0
data,segment_1,11231857275408,4.450416481194476,True,8.449999809265137,True,1.898698659995342,5.633333206176758,2.9375,lead0
data,segment_1,11231906937469,4.4375,True,8.449999809265137,True,1.9042253091301717,5.633333206176758,2.9375,lead0
data,segment_1,11231955637633,4.453125,True,7.925000190734863,True,1.7796491656387061,5.283333460489909,2.953125,lead0
data,segment_1,11232006726106,4.4375,True,7.925000190734863,True,1.785915535940251,5.283333460489909,2.9375,lead0
data,segment_1,11232056862526,4.4375,True,7.625,True,1.7183098591549295,5.083333333333333,2.9375,lead0
data,segment_1,11232106870513,4.390625,True,7.625,True,1.7366548042704626,5.083333333333333,2.890625,lead0
data,segment_1,11232157370099,4.37842880418562,True,6.849999904632568,True,1.564488132839848,4.566666603088379,2.890625,lead0
data,segment_1,11232221108117,4.328125,True,6.849999904632568,True,1.5826714581100518,4.566666603088379,2.84375,lead0
data,segment_1,11232254955630,4.3106650523986465,True,6.175000190734863,True,1.4324936212102162,1.4267148455127483,0.0,lead0
data,segment_1,11232307188702,4.265625,True,6.175000190734863,True,1.4476190923334478,1.4476190923334478,0.0,lead0
data,segment_1,11232355632364,4.221501917802616,True,5.800000190734863,True,1.3739186440436086,1.3647059272317326,0.0,lead0
data,segment_1,11232405567280,4.046875,True,5.800000190734863,True,1.433204680336028,1.433204680336028,0.0,lead0
data,segment_1,11232457005377,4.191459754471375,True,5.25,True,1.2525469186240885,1.2873563218390804,0.0,lead0
data,segment_1,11232521508214,3.921875,True,5.25,True,1.3386454183266931,1.3386454183266931,0.0,lead0
data,segment_1,11232554977094,3.6908930154035855,True,4.775000095367432,True,1.2937248723925159,1.2733333587646485,0.0,lead0
data,segment_1,11232596805029,3.685810618807364,True,4.775000095367432,True,1.2955088009683204,1.278661113403831,0.0,lead0
data,segment_1,11232674191465,3.46875,True,6.074999809265137,True,1.7513512963647242,1.7513512963647242,0.0,lead0
data,segment_1,11232704463155,3.421875,True,6.074999809265137,True,1.775342410013556,1.775342410013556,0.0,lead0
data,segment_1,11232755220857,3.28125,True,4.824999809265137,True,1.4704761323474702,1.4635070511515107,0.0,lead0
data,segment_1,11232804228355,3.171875,True,4.824999809265137,True,1.5211822058766933,1.5211822058766933,0.0,lead0
data,segment_1,11232857037398,3.015625,True,4.425000190734863,True,1.4673575762022344,1.4673575762022344,0.0,lead0
data,segment_1,11232901307964,2.921875,True,4.425000190734863,True,1.5144385679520387,1.5144385679520387,0.0,lead0
data,segment_1,11232956636458,2.78125,True,3.9749999046325684,True,1.4292134488566537,1.4055248281573722,0.0,lead0
data,segment_1,11232994260934,2.6887604001420424,True,3.9749999046325684,True,1.4783763939779,2.6499999364217124,1.234375,lead0
data,segment_1,11233071102387,2.534959162364138,True,3.75,True,1.47931377186475,2.5,1.0625,lead0
data,segment_1,11233121729521,2.375,True,3.75,True,1.5789473684210527,2.5,0.875,lead0
data,segment_1,11233154678052,2.40625,True,3.5,True,1.4545454545454546,2.3333333333333335,0.90625,lead0
data,segment_1,11233220423297,2.234375,True,3.5,True,1.5664335664335665,2.3333333333333335,0.78125,lead0
data,segment_1,11237401789988,4.15625,True,58.54999923706055,True,14.087217861548401,,4.899238586425781,e2e
data,segment_1,11237445117406,4.205217185014776,True,58.54999923706055,True,13.923180815892822,,5.039157390594482,e2e
data,segment_1,11237654071722,4.392318657265866,True,58.75,True,13.375623351646974,,4.847987651824951,e2e
data,segment_1,11237707437883,4.443524924724168,True,58.75,True,13.22148541872912,,4.923233509063721,e2e
data,segment_1,11237756925261,4.484375,True,58.79999923706055,True,13.11219495181838,,5.003802299499512,e2e
data,segment_1,11237807445835,4.532585543642138,True,58.79999923706055,True,12.972727965286692,,5.0822062492370605,e2e
data,segment_1,11237846168765,4.5625,True,58.79999923706055,True,12.887671065657106,,5.1461310386657715,e2e
data,segment_1,11238457421690,5.012079329650674,True,58.775001525878906,True,11.726670242064053,,5.029418468475342,e2e
data,segment_1,11238499940488,5.03125,True,58.775001525878906,True,11.681987880920031,,5.051964282989502,e2e
data,segment_1,11238573883387,5.087195637031729,True,58.650001525878906,True,11.52894555478506,,4.900012016296387,e2e
data,segment_1,11238623528364,5.125,True,58.650001525878906,True,11.44390273675686,,4.854942321777344,e2e
data,segment_1,11238656208622,5.135417287702279,True,58.67499923706055,True,11.425556279052307,,5.000584125518799,e2e
data,segment_1,11239592394552,5.59818895246103,True,58.125,True,10.382822104360654,,5.575891494750977,cruise
data,segment_1,11239657040404,5.637857499358629,True,97.3499984741211,True,17.267197421218217,,5.14937686920166,cruise
data,segment_1,11239707142449,5.65625,True,58.17499923706055,True,10.285082738043853,,5.610227108001709,cruise
data,segment_1,11239757776353,5.671875,True,47.51900100708008,True,8.37800568719869,,5.3439202308654785,cruise
data,segment_1,11239807089257,5.6875,True,47.51900100708008,True,8.354989188058036,,5.255549907684326,cruise
data,segment_1,11239851751736,5.703125,True,47.4370002746582,True,8.317720596104452,79.58574573986789,5.107076168060303,cruise
data,segment_1,11239908179882,5.703125,True,47.4370002746582,True,8.317720596104452,67.16860064768271,4.99688720703125,cruise
data,segment_1,11239957583460,5.734375,True,47.252498626708984,True,8.240217744167234,54.08865277211677,4.860763072967529,cruise
data,segment_1,11240024309714,5.78125,True,47.252498626708984,True,8.173405167863177,46.45061904246843,4.763987064361572,cruise
data,segment_1,11240056460979,5.78125,True,47.19099807739258,True,8.162767235008445,43.3943599041495,4.693758487701416,cruise
data,segment_1,11240102330451,5.781991724612569,True,47.19099807739258,True,8.161720100101784,43.351172868627586,4.7083001136779785,cruise
data,segment_1,11240151884857,5.8125,True,47.04750061035156,True,8.094193653393818,39.23055582090543,4.613243579864502,cruise
data,segment_1,11240207839789,5.828125,True,47.04750061035156,True,8.072493402312332,36.46716418930993,4.537992000579834,cruise
data,segment_1,11240242219836,5.828125,True,47.04750061035156,True,8.072493402312332,37.20049267226822,4.563424110412598,cruise
data,segment_1,11240307828574,5.859375,True,47.027000427246094,True,8.02594140625,39.33738117000097,4.663896083831787,cruise
data,segment_1,11240807114916,5.984375,True,56.67499923706055,True,9.470495956062337,,5.964346885681152,cruise
data,segment_1,11240851728387,5.995463376553773,True,56.650001525878906,True,9.448811204054365,,5.968686580657959,cruise
data,segment_1,11240957325899,6.0,True,56.5,True,9.416666666666666,,5.801751136779785,cruise
data,segment_1,11241007297167,6.015625,True,56.5,True,9.392207792207792,,5.734537601470947,cruise
data,segment_1,11241055886656,6.03125,True,46.14550018310547,True,7.651067387872409,,5.5388689041137695,cruise
data,segment_1,11241101793627,6.03125,True,46.93570327758789,False,7.782085517527526,,6.1995158195495605,cruise
data,segment_1,11241151996867,6.035716072933176,True,47.510276794433594,False,7.871522818558467,,6.45220947265625,cruise
data,segment_1,11241206045662,6.046875,True,45.73363494873047,False,7.563185107800388,,6.929327487945557,cruise
data,segment_1,11241244832391,6.061812110674973,True,45.01902389526367,False,7.426661050081751,,7.045934677124023,cruise
data,segment_1,11241297775960,6.0625,True,47.09845733642578,False,7.768817704977448,,6.579276084899902,cruise
data,segment_1,11241356215604,6.0625,True,51.93191146850586,False,8.56608848965045,,6.682997226715088,cruise
data,segment_1,11241751535058,6.09375,True,49.90752410888672,False,8.189952674278846,,6.728383541107178,cruise
data,segment_1,11241801387996,6.09375,True,48.627262115478516,False,7.9798583984375,,7.492948055267334,cruise
data,segment_1,11241846251511,6.09375,True,46.73493957519531,False,7.6693234174679485,,6.559315204620361,cruise
data,segment_1,11241906468910,6.09375,True,45.476043701171875,False,7.462735376602564,,6.272833347320557,cruise
data,segment_1,11241957268329,6.078767928088616,True,47.10426330566406,False,7.748982008016112,91.03222280892363,5.576303958892822,cruise
data,segment_1,11242006561858,6.09375,True,48.910457611083984,False,8.026331505408654,,6.456560134887695,cruise
data,segment_1,11242056598489,6.107430625534671,True,46.62383270263672,False,7.633952075968946,,7.505629539489746,cruise
data,segment_1,11242106286953,6.109375,True,45.74310302734375,False,7.487362132352941,,7.593704700469971,cruise
data,segment_1,11242156511599,6.09375,True,46.84626770019531,False,7.68759264823718,,7.18327522277832,cruise
data,segment_1,11242206254176,6.09375,True,49.868045806884766,False,8.18347418369391,,6.714462757110596,cruise
data,segment_1,11242256218674,6.108256171187862,True,48.742774963378906,False,7.979818396172468,,7.204345226287842,cruise
data,segment_1,11242305797090,6.109375,True,51.39384841918945,False,8.412292324368606,,7.267673492431641,cruise
data,segment_1,11242356386671,6.107954378858486,True,51.25820541381836,False,8.392041301297013,,6.481663227081299,cruise
data,segment_1,11242406172112,6.09375,True,53.44071960449219,False,8.769759114583334,,6.638838768005371,cruise
data,segment_1,11242456476599,6.136941539585163,True,52.22949981689453,False,8.510672536148205,,6.153102397918701,cruise
data,segment_1,11242494197581,6.109375,True,48.902061462402344,False,8.004429497682224,,7.180512428283691,cruise
data,segment_1,11242556243723,6.109375,True,47.4764289855957,False,7.771077890225383,,6.686367034912109,cruise
data,segment_1,11242606446963,6.109375,True,49.988128662109375,False,8.182200087915602,81.73388949095984,5.49777889251709,cruise
data,segment_1,11242656163916,6.113602276260016,True,51.868377685546875,False,8.484094211846122,58.28661082485275,5.235115051269531,cruise
data,segment_1,11242701624495,6.109375,True,55.638580322265625,False,9.107082201086957,30.373056139723406,4.2931599617004395,cruise
data,segment_1,11242756678465,6.125,True,55.53391647338867,False,9.066761873206314,36.86826889259131,4.618720531463623,cruise
data,segment_1,11242806577340,6.140625,True,53.42737579345703,False,8.700641350588423,32.9939262730945,4.521315574645996,cruise
data,segment_1,11242954619745,6.125,True,50.12565231323242,False,8.183779969507334,42.89167803346674,4.956343173980713,cruise
data,segment_1,11242994362017,6.125,True,46.05081558227539,False,7.518500503228635,34.08566419806594,4.77396821975708,cruise
data,segment_1,11243056417483,6.125,True,45.70526123046875,False,7.46208346619898,50.48505766620545,5.219677448272705,cruise
data,segment_1,11243106449790,6.140625,True,47.38654327392578,False,7.716892543336514,,6.092111587524414,cruise
data,segment_1,11243156480848,6.140625,True,45.19617462158203,False,7.360191286975191,,6.61569356918335,cruise
data,segment_2,11243223978067,6.140625,True,44.810707092285156,False,7.297417948870865,63.577763209614446,5.435807704925537,cruise
data,segment_2,11243255710594,6.125,True,46.174076080322266,False,7.538624666175064,32.47031871755158,4.70296049118042,cruise
data,segment_2,11243306637613,6.109375,True,44.144527435302734,False,7.225702700407608,35.481562789842016,4.86522102355957,cruise
data,segment_2,11243343897412,6.125,True,44.96662902832031,False,7.341490453603316,47.348204293187564,5.175299167633057,cruise
data,segment_2,11243406372812,6.125,True,45.10036849975586,False,7.363325469347895,86.84990707343769,5.605709075927734,cruise
data,segment_2,11243456270071,6.125,True,45.20759963989258,False,7.380832594268176,54.1770953455813,5.290558815002441,cruise
data,segment_2,11243506689919,6.125,True,39.61574172973633,False,6.467876200773278,53.00116808940509,5.377549648284912,cruise
data,segment_2,11243556813786,6.1375040781175665,True,40.441776275634766,False,6.589287071893671,77.4179741947851,5.6026177406311035,cruise
data,segment_2,11243606339807,6.140625,True,42.63482666015625,False,6.943076097328245,50.080747147199624,5.289303302764893,cruise
data,segment_2,11243656398208,6.120082883798936,True,44.27102279663086,False,7.2337292872005,60.86134180277092,5.381967067718506,cruise
data,segment_2,11243706358070,6.109375,True,45.44497299194336,False,7.438563354179987,46.29218888356208,5.127676486968994,cruise
data,segment_2,11243751409755,6.109375,True,44.24087905883789,False,7.2414738101422635,,5.624200344085693,cruise
data,segment_2,11243806263367,6.109375,True,46.378780364990234,False,7.591411619844949,28.305629733448498,4.470874786376953,cruise
data,segment_2,11243856588478,6.101656851839741,True,44.44853973388672,False,7.28466723271808,26.774093148166767,4.46486759185791,cruise
data,segment_2,11243906805519,6.109375,True,46.60392379760742,False,7.6282637418078645,36.547255782333785,4.8342061042785645,cruise
data,segment_2,11243951023012,6.109375,True,47.917205810546875,False,7.843225503516624,38.86447742399086,4.876444339752197,cruise
data,segment_2,11244024653316,6.09375,True,47.03113555908203,False,7.717929937900641,45.70150766901156,5.0646562576293945,cruise
data,segment_2,11244071964877,6.104755127059996,True,47.0366325378418,False,7.704917160288177,46.39993527535491,5.095653057098389,cruise
data,segment_2,11264206921201,4.21875,True,35.359596252441406,False,8.38153392650463,12.527272085320218,1.396140694618225,cruise
data,segment_2,11264706480317,4.532439770108702,True,38.374671936035156,False,8.466670023750765,20.25475518814436,2.6366493701934814,cruise
data,segment_2,11264756406584,4.578125,True,38.18377685546875,False,8.340483681740615,30.260809890584127,3.3163022994995117,e2e
data,segment_2,11264801026198,4.59375,True,36.10399627685547,False,7.859373339179422,21.67454786227555,2.9280176162719727,e2e
data,segment_2,11265056077670,4.748507016218009,True,33.36800765991211,False,7.0270524074087515,8.963269158153555,1.0116252899169922,e2e
data,segment_2,11265106398820,4.7661495559329845,True,33.477073669433594,False,7.023924297079759,8.963949369364217,1.0309906005859375,e2e
data,segment_2,11265206507908,4.796875,True,33.70948791503906,False,7.027385102809446,8.995224041377517,1.0493876934051514,e2e
data,segment_2,11265256497610,4.84375,True,34.26397705078125,False,7.073853326612904,9.591962572310045,1.2559698820114136,e2e
data,segment_2,11265506261334,4.890625,True,35.798988342285156,False,7.319920938997604,11.575090310037481,1.7978638410568237,e2e
data,segment_2,11265556475873,4.90625,True,36.3997802734375,False,7.41906349522293,11.131505197523085,1.6362717151641846,e2e
data,segment_2,11265606171470,4.90625,True,34.330963134765625,False,6.997393759952229,9.684919110010695,1.361464262008667,e2e
data,segment_2,11265652581912,4.920721584435977,True,36.017276763916016,False,7.319511202957926,11.481903777456868,1.7693768739700317,e2e
data,segment_2,11266021429689,4.9375,True,36.25126647949219,False,7.342028654074367,9.583697617488967,1.1705279350280762,e2e
data,segment_2,11266055543910,4.9496199882213965,True,36.29440689086914,False,7.332766349182137,9.361722790758085,1.0606058835983276,e2e
data,segment_2,11266122101623,4.953125,True,35.089683532714844,False,7.084352511336751,8.840919341045849,0.9841166138648987,e2e
data,segment_2,11266155295144,4.9494367023655705,True,35.883575439453125,False,7.250032195038005,8.154495367312695,0.5370346903800964,e2e
data,segment_2,11266294610893,4.953125,True,36.789756774902344,False,7.427584964018139,8.90004764151433,0.819466769695282,e2e
data,segment_2,11266356353188,4.953125,True,37.70375061035156,False,7.612113687894322,9.045736912907387,0.7850013375282288,e2e
data,segment_2,11266422038950,4.921875,True,37.79523468017578,False,7.679031808035714,10.325239563591154,1.2770293951034546,e2e
data,segment_2,11266455148150,4.932418449184199,True,34.84373092651367,False,7.0642284886183315,8.949560786568224,1.0441546440124512,e2e
data,segment_2,11266751029148,4.921875,True,31.921710968017578,False,6.485680958581349,6.770982129356366,0.20738759636878967,e2e
data,segment_2,11266800945728,4.90625,True,31.77143096923828,False,6.475705675258758,6.682356896190849,0.15172532200813293,e2e
data,segment_2,11267051073763,4.84375,True,31.14638900756836,False,6.43022224672379,6.703001509744378,0.19711700081825256,e2e
data,segment_2,11267106736304,4.828125,True,29.47494888305664,False,6.1048437816039645,6.182456405661738,0.06061072647571564,e2e
data,segment_2,11267172281029,4.8017859888976036,True,34.936744689941406,False,7.275781296942433,8.712209896872304,0.8024099469184875,e2e
data,segment_2,11267205653398,4.796875,True,35.18659210205078,False,7.3353156173656355,7.960744118387316,0.37686216831207275,e2e
