route,segment,t,long_active,v_med_kmh,a_med,a_min,jerk_std,track_err_a,plan_src
data,segment_36,13291121311417,True,10.5,-0.5168,-0.7248,0.1739,0.0515,e2e
data,segment_37,13346106722472,False,10.4,0.4311,0.2592,0.4119,0.4096,cruise
data,segment_37,13347109110146,False,13.2,1.1007,0.2592,0.3359,0.637,e2e
data,segment_37,13348109051381,False,17.8,1.358,0.86,0.1766,0.4922,cruise
data,segment_37,13349110912218,False,22.8,1.3967,1.1624,0.3322,0.3999,cruise
data,segment_37,13353109723789,True,35.3,0.3537,0.1298,0.1877,0.0473,e2e
data,segment_37,13354110186022,True,36.5,0.2521,0.0495,0.1505,0.0428,e2e
data,segment_37,13355113857274,True,37.2,0.1407,-0.0357,0.1682,0.0415,e2e
data,segment_37,13356109896031,True,37.4,0.049,-0.1754,0.2339,0.0346,e2e
data,segment_37,13357111170220,True,37.4,-0.0035,-0.1754,0.2222,0.0321,e2e
data,segment_37,13358116588957,True,37.4,-0.0594,-0.1754,0.2192,0.0456,e2e
data,segment_37,13359111078013,True,37.0,-0.0859,-0.2941,0.1698,0.0512,e2e
data,segment_37,13360108604898,True,36.7,-0.1112,-0.2941,0.1909,0.0471,e2e
data,segment_37,13361109716148,True,36.0,-0.107,-0.2941,0.1839,0.0568,e2e
data,segment_37,13362113380823,True,35.8,-0.0681,-0.2107,0.1596,0.0442,e2e
data,segment_37,13363113482758,True,35.7,-0.0149,-0.1889,0.1643,0.0359,e2e
data,segment_37,13364114660792,True,35.8,0.0638,-0.1675,0.1661,0.0341,e2e
data,segment_37,13365109078842,True,36.1,0.0742,-0.0282,0.1153,0.0366,e2e
data,segment_37,13366106873455,True,36.2,0.0227,-0.1144,0.1287,0.0421,e2e
data,segment_37,13367108301858,True,36.2,-0.0141,-0.1144,0.1137,0.0358,e2e
data,segment_37,13368107275852,True,36.1,-0.0238,-0.1144,0.1091,0.0325,e2e
data,segment_37,13369117253961,True,36.0,-0.0281,-0.1565,0.1099,0.038,e2e
data,segment_37,13370108266628,True,35.8,-0.1121,-0.4504,0.1415,0.0421,e2e
data,segment_37,13371110100450,True,35.2,-0.2824,-0.7111,0.168,0.0523,e2e
data,segment_37,13372112341133,True,33.6,-0.5198,-1.6743,0.4287,0.0705,e2e
data,segment_37,13373112355000,True,31.2,-0.9711,-2.1183,0.5426,0.1164,e2e
data,segment_37,13374114445231,True,25.1,-1.7065,-2.1183,0.7168,0.1164,lead1
data,segment_37,13375114596603,True,18.1,-1.7065,-2.1183,0.459,0.1468,lead1
data,segment_37,13376108699882,True,12.9,-1.1025,-1.8601,0.1331,0.1537,lead0
data,segment_37,13377109461443,True,9.7,-0.6763,-1.4337,0.2248,0.1938,cruise
data,segment_38,13408111425146,False,14.9,0.8631,0.2828,0.2175,0.5219,cruise
data,segment_38,13409112529406,False,17.3,0.5297,0.2175,0.27,0.5416,cruise
data,segment_38,13410112378210,False,18.8,0.2885,0.2175,0.2897,0.404,e2e
data,segment_38,13411105347399,False,19.8,0.2804,0.2175,0.2274,0.2831,e2e
data,segment_38,13412107377411,False,20.8,0.2814,0.2251,0.1363,0.1264,e2e
data,segment_38,13413107870367,False,21.8,0.3145,0.2095,0.2555,0.109,e2e
data,segment_38,13414110134023,False,22.9,0.487,0.2095,0.2226,0.1186,cruise
data,segment_38,13415109320071,False,25.0,0.6047,0.2095,0.2062,0.2064,cruise
data,segment_38,13420109991095,True,29.9,0.1269,-0.2041,0.1421,0.0515,cruise
data,segment_38,13421109704699,True,30.4,0.1294,0.078,0.0807,0.0483,cruise
data,segment_38,13422109975104,True,30.9,0.1116,0.005,0.0948,0.0403,cruise
data,segment_38,13423113607854,True,31.2,0.1116,0.005,0.097,0.0317,cruise
data,segment_38,13424105589079,True,31.6,0.1239,0.005,0.0875,0.0253,e2e
data,segment_38,13425104713511,True,32.1,0.1474,0.09,0.0738,0.026,e2e
data,segment_38,13426106118882,True,32.6,0.16,0.09,0.0705,0.0218,e2e
data,segment_38,13427106439934,True,33.2,0.1798,0.1312,0.0748,0.0189,e2e
data,segment_38,13428108848130,True,33.9,0.2118,0.1312,0.0768,0.0179,e2e
data,segment_38,13429108336106,True,34.8,0.2183,0.1312,0.0786,0.0169,e2e
data,segment_38,13430108648839,True,35.6,0.2213,0.1479,0.0899,0.0216,e2e
data,segment_38,13431111338340,True,36.4,0.2106,0.1191,0.1142,0.0249,e2e
data,segment_38,13432112705668,True,37.1,0.1682,-0.1561,0.1461,0.036,e2e
data,segment_38,13433112556719,True,37.4,0.0257,-0.1561,0.1467,0.0615,e2e
data,segment_38,13434112881033,True,37.3,-0.0954,-0.3018,0.2175,0.0679,e2e
data,segment_38,13435108310948,True,36.7,-0.0796,-0.3018,0.1964,0.0697,e2e
data,segment_38,13436108837866,True,36.5,-0.0432,-0.3018,0.1767,0.0375,e2e
data,segment_38,13437111280999,True,36.5,0.109,-0.1031,0.1943,0.0448,e2e
data,segment_38,13438111673974,True,37.4,0.2003,0.0181,0.2121,0.0336,e2e
data,segment_38,13439112878687,True,37.9,0.1638,-0.1142,0.2599,0.0334,e2e
data,segment_38,13440113972420,True,38.3,0.1432,-0.1142,0.2238,0.0211,e2e
data,segment_38,13441104834976,True,38.6,0.1427,-0.1142,0.2079,0.0212,e2e
data,segment_38,13442113189572,True,39.2,0.1714,0.1166,0.1041,0.0257,e2e
data,segment_38,13443116659040,True,39.8,0.1634,-0.0857,0.1673,0.0353,e2e
data,segment_38,13444108865140,True,40.2,0.0412,-0.4947,0.2004,0.073,e2e
data,segment_38,13445111857244,True,40.2,-0.191,-0.4947,0.2042,0.0759,lead0
data,segment_38,13446114708213,True,38.8,-0.3476,-0.4947,0.2899,0.0512,lead0
data,segment_38,13447113756710,True,37.5,-0.2696,-0.4928,0.1361,0.0364,lead0
data,segment_38,13448110694531,True,37.1,-0.0451,-0.4158,0.2148,0.036,lead0
data,segment_38,13449112822684,True,37.1,-0.03,-0.1943,0.1802,0.0369,lead0
data,segment_38,13450117613215,True,36.9,-0.0694,-0.1943,0.1554,0.0582,lead0
data,segment_38,13451111324171,True,36.6,-0.0931,-0.2275,0.1501,0.0622,e2e
data,segment_38,13452113432078,True,36.3,-0.123,-0.3377,0.1283,0.0357,e2e
data,segment_38,13453104754042,True,35.7,-0.2114,-0.3434,0.1522,0.0421,e2e
data,segment_38,13454106324171,True,34.7,-0.2687,-0.4264,0.1724,0.0254,e2e
data,segment_38,13455109250074,True,33.6,-0.2805,-0.4264,0.1676,0.0562,e2e
data,segment_38,13456109590478,True,32.6,-0.3337,-0.5613,0.2118,0.0264,e2e
data,segment_38,13457114496036,True,31.5,-0.3947,-1.0372,0.2227,0.0291,e2e
data,segment_38,13458105665530,True,29.3,-0.8718,-1.6143,0.3323,0.0217,e2e
data,segment_38,13459108475778,True,25.7,-1.0333,-1.6379,0.5547,0.0395,e2e
data,segment_39,13479101270466,False,13.8,1.071,0.6157,0.1803,0.5424,lead0
data,segment_39,13480102558223,False,17.4,0.8702,0.5332,0.1937,0.2565,lead0
data,segment_39,13481101690826,False,19.8,0.62,0.5332,0.2269,0.2291,e2e
data,segment_39,13482102488667,False,21.9,0.6231,0.5332,0.1423,0.4252,cruise
data,segment_39,13483102034801,False,24.4,0.7315,0.5487,0.145,0.6483,cruise
data,segment_39,13484102652294,False,27.2,0.852,0.6604,0.1825,0.5016,cruise
data,segment_39,13485106490890,False,30.9,1.0859,0.7447,0.3036,0.4628,cruise
data,segment_39,13489103921004,True,41.0,0.3532,0.2527,0.1411,0.0222,e2e
data,segment_39,13490102312847,True,42.1,0.2903,0.1143,0.1138,0.0243,e2e
data,segment_39,13491102495442,True,43.1,0.2121,-0.0382,0.0947,0.0322,e2e
data,segment_39,13492102855690,True,43.5,0.0926,-0.0382,0.1078,0.055,e2e
data,segment_39,13493107372517,True,43.6,0.0557,-0.0382,0.1186,0.056,e2e
data,segment_39,13494102182514,True,43.9,0.0663,-0.0341,0.1189,0.0479,cruise
data,segment_39,13495106150834,True,44.2,0.0682,-0.0327,0.1358,0.0459,cruise
data,segment_39,13496107466157,True,44.4,0.0354,-0.0962,0.1331,0.0377,cruise
data,segment_39,13497101195436,True,44.5,0.0247,-0.0962,0.1323,0.0379,cruise
data,segment_39,13498103031473,True,44.6,0.0186,-0.0962,0.1241,0.0285,cruise
data,segment_39,13499103395604,True,44.6,0.02,-0.0849,0.1164,0.0301,cruise
data,segment_39,13500104203573,True,44.7,0.0316,-0.0849,0.1122,0.0253,cruise
data,segment_39,13501107071031,True,44.7,0.0236,-0.0849,0.0955,0.025,cruise
data,segment_39,13502105772544,True,44.8,0.0178,-0.0568,0.073,0.0203,cruise
data,segment_39,13503110363785,True,44.8,0.0027,-0.1548,0.1004,0.0251,cruise
data,segment_39,13504103103191,True,44.8,-0.0598,-0.2385,0.1137,0.0514,e2e
data,segment_39,13505106420021,True,44.4,-0.1561,-0.4978,0.1065,0.0584,e2e
data,segment_39,13506109095269,True,43.6,-0.3454,-0.825,0.1364,0.0541,e2e
data,segment_39,13507109719317,True,42.0,-0.5733,-1.3955,0.1655,0.0612,e2e
data,segment_39,13508111068855,True,38.8,-1.1568,-1.7106,0.3003,0.0966,e2e
data,segment_39,13509104983800,True,33.9,-1.4052,-1.7106,0.384,0.0979,e2e
data,segment_39,13510110291650,True,28.3,-1.5063,-1.7106,0.3043,0.0893,e2e
data,segment_39,13511109186837,True,23.2,-1.5024,-1.652,0.2087,0.0783,e2e
data,segment_40,13547133117423,False,12.5,0.6297,0.5182,0.1229,0.2879,cruise
data,segment_40,13548136130739,False,14.6,0.5848,0.3015,0.1673,0.3065,cruise
data,segment_40,13549137258626,False,16.8,0.5046,0.3015,0.2081,0.3273,e2e
data,segment_40,13550134172235,False,18.2,0.4603,0.3015,0.2155,0.3644,e2e
data,segment_40,13551136962342,False,19.9,0.4615,0.3432,0.1248,0.3659,cruise
data,segment_40,13552140412423,False,21.5,0.4543,0.2823,0.1869,0.3755,cruise
data,segment_40,13553141587041,False,23.1,0.4675,0.2823,0.2119,0.3471,cruise
data,segment_40,13554141114345,False,24.7,0.5059,0.2823,0.2298,0.1496,e2e
data,segment_40,13555133450635,False,26.7,0.555,0.4571,0.1669,0.0766,e2e
data,segment_40,13556134088415,False,28.8,0.6001,0.4721,0.1342,0.0687,e2e
data,segment_40,13560133227959,True,34.1,0.0267,-0.4318,0.3117,0.0736,e2e
data,segment_40,13561140659449,True,34.1,-0.0858,-2.4885,0.9316,0.0745,e2e
data,segment_40,13562136128587,True,32.5,-0.9715,-2.4885,1.3224,0.1236,e2e
data,segment_40,13563140415596,True,24.5,-1.5593,-2.4885,1.3655,0.1523,e2e
data,segment_40,13564134266015,True,18.8,-1.4755,-2.485,0.6468,0.1649,e2e
data,segment_40,13565138037952,True,13.8,-0.8909,-1.5699,0.4831,0.1882,e2e
data,segment_40,13566139887951,True,12.3,-0.1566,-1.4486,0.4052,0.1268,e2e
data,segment_40,13567133831398,True,12.3,0.0456,-0.3814,0.1507,0.0715,e2e
data,segment_40,13568134842485,True,12.8,0.2457,-0.0443,0.1374,0.0456,e2e
data,segment_40,13569137726926,True,14.0,0.3198,0.2125,0.1459,0.0487,e2e
data,segment_40,13570141141657,True,15.2,0.3918,0.2883,0.2016,0.0514,e2e
data,segment_40,13571135141261,True,16.8,0.6021,0.3033,0.2137,0.0534,e2e
data,segment_40,13572137958529,True,19.5,0.7307,0.4261,0.244,0.0521,e2e
data,segment_40,13573138766571,True,22.3,0.6867,0.397,0.1514,0.0569,e2e
data,segment_40,13574140694460,True,24.6,0.5111,0.2935,0.1332,0.0554,e2e
data,segment_40,13575134515493,True,25.9,0.3991,0.2415,0.1965,0.0657,e2e
data,segment_40,13576137494173,True,27.4,0.3359,0.2415,0.1917,0.0466,e2e
data,segment_40,13577132210379,True,28.7,0.3184,0.1521,0.1925,0.0372,e2e
data,segment_40,13578134609718,True,29.8,0.1949,-0.0253,0.1367,0.0199,e2e
data,segment_40,13579137340035,True,30.3,0.0577,-0.0253,0.1263,0.0257,e2e
data,segment_41,13583095502457,True,30.6,-0.0759,-0.5423,0.1876,0.0326,e2e
data,segment_41,13584099039733,True,30.0,-0.4536,-0.8514,0.1712,0.0426,cruise
data,segment_41,13585101344623,True,27.9,-0.7075,-0.8727,0.2811,0.0491,cruise
data,segment_41,13591097275546,False,17.6,-0.2836,-0.3802,0.1141,0.326,e2e
data,segment_41,13592097722161,False,16.5,-0.2301,-0.3802,0.1153,0.3266,e2e
data,segment_41,13593102506493,False,15.8,-0.1989,-0.3101,0.0812,0.5272,e2e
data,segment_41,13594096577320,False,15.0,-0.1779,-0.225,0.1283,0.9975,e2e
data,segment_41,13595102983354,False,14.5,-0.1347,-0.2081,0.1786,1.0042,e2e
data,segment_41,13596103164318,False,14.4,-0.1347,-0.2472,0.1876,0.831,e2e
data,segment_41,13597101921342,False,13.8,-0.1798,-0.2749,0.1931,0.2536,e2e
data,segment_41,13598102388445,False,13.3,-0.1798,-0.2749,0.3355,0.1782,e2e
data,segment_41,13599102677175,False,13.3,0.3602,-0.2749,0.3105,0.2168,e2e
data,segment_41,13600102922941,False,14.5,0.4181,-0.0791,0.2977,0.368,cruise
data,segment_41,13601102764199,False,16.1,0.5526,0.3414,0.1248,0.3326,cruise
data,segment_41,13602102625720,False,18.3,0.6452,0.4186,0.225,0.2431,cruise
data,segment_41,13606100940691,True,26.4,0.6109,0.517,0.2234,0.0224,e2e
data,segment_41,13607096700962,True,28.6,0.6041,0.3623,0.1434,0.0272,e2e
data,segment_41,13608097574383,True,30.7,0.5034,0.2366,0.1235,0.038,lead0
data,segment_41,13609100808114,True,32.2,0.3458,0.1698,0.2474,0.0538,lead0
data,segment_41,13610102905182,True,33.0,0.3364,0.1698,0.2848,0.0759,e2e
data,segment_41,13611096972681,True,34.5,0.2892,0.0062,0.3318,0.0621,e2e
data,segment_41,13612096905743,True,35.7,0.1952,0.0062,0.2709,0.0484,e2e
data,segment_41,13613099519880,True,36.1,0.1459,0.0062,0.2247,0.0399,e2e
data,segment_41,13614096561469,True,36.7,0.1488,0.0842,0.1522,0.0315,e2e
data,segment_41,13615101537794,True,37.1,0.1373,0.0491,0.1377,0.0333,e2e
data,segment_41,13616097152580,True,37.6,0.0897,-0.2327,0.2347,0.0495,e2e
data,segment_41,13617097375801,True,37.6,-0.0742,-0.549,0.2409,0.0612,e2e
data,segment_41,13618098142958,True,36.9,-0.4167,-0.583,0.3501,0.0606,lead1
data,segment_41,13619100461296,True,35.0,-0.4501,-0.8362,0.4038,0.088,lead1
data,segment_41,13620101916709,True,33.7,-0.2541,-0.8362,0.3459,0.0663,lead0
data,segment_41,13621105417603,True,33.4,0.0175,-0.8362,0.341,0.0529,lead0
data,segment_41,13622098566587,True,33.4,0.096,-0.4103,0.1969,0.024,lead0
data,segment_41,13623099247305,True,33.8,0.1425,0.0605,0.1094,0.028,lead0
data,segment_41,13624102329999,True,34.4,0.1952,0.0725,0.1114,0.04,lead0
data,segment_41,13625103182852,True,35.3,0.2577,0.0991,0.1204,0.0338,e2e
data,segment_41,13626104888481,True,36.2,0.255,0.1402,0.1307,0.0279,e2e
data,segment_41,13627104758834,True,37.1,0.2407,0.1015,0.1419,0.0285,e2e
data,segment_41,13628096787473,True,38.0,0.1441,-0.0537,0.1072,0.0356,e2e
data,segment_41,13629097293584,True,38.2,0.0718,-0.0537,0.1628,0.0372,e2e
data,segment_41,13630098245043,True,38.2,0.0061,-0.1286,0.164,0.0555,e2e
data,segment_41,13631099529301,True,38.2,-0.0263,-0.1688,0.181,0.0551,e2e
data,segment_41,13632099279260,True,38.1,-0.0867,-0.2027,0.153,0.0576,e2e
data,segment_41,13633096968744,True,37.7,-0.0918,-0.2027,0.1611,0.0595,e2e
data,segment_41,13634101008352,True,37.4,-0.0731,-0.2027,0.1757,0.072,e2e
data,segment_41,13635101211007,True,37.4,-0.0288,-0.4233,0.33,0.0932,cruise
data,segment_41,13636103383053,True,37.4,0.0318,-0.4233,0.3963,0.0938,cruise
data,segment_41,13637096540782,True,37.4,0.0717,-0.4233,0.3993,0.0971,e2e
data,segment_41,13638104611100,True,37.7,0.1377,-0.3327,0.3077,0.0779,e2e
data,segment_41,13639096784663,True,38.3,0.1006,-0.1235,0.1825,0.0883,e2e
data,segment_42,13643105207250,True,38.0,0.0262,-0.1451,0.2146,0.0562,lead0
data,segment_42,13644114408420,True,38.0,0.0218,-0.6335,0.2865,0.0863,cruise
data,segment_42,13645112828950,True,38.0,-0.0488,-0.6335,0.3933,0.1028,lead1
data,segment_42,13646106193625,True,37.1,-0.1626,-0.6335,0.3964,0.0772,lead1
data,segment_42,13647108332686,True,36.6,-0.1691,-0.3115,0.2871,0.0622,lead1
data,segment_42,13648110371546,True,35.8,-0.1787,-0.3115,0.2275,0.0608,lead1
data,segment_42,13649111249839,True,35.2,-0.1372,-0.3028,0.2026,0.0424,lead1
data,segment_42,13650111177710,True,34.9,-0.0184,-0.3028,0.2023,0.0356,e2e
data,segment_42,13651113135646,True,34.9,0.0074,-0.3348,0.2699,0.0494,e2e
data,segment_42,13652105878389,True,35.0,0.0356,-0.6886,0.4114,0.1093,e2e
data,segment_42,13653109564427,True,34.5,-0.1517,-0.6886,0.4485,0.1343,e2e
data,segment_42,13654109988798,True,33.9,-0.0884,-0.6886,0.4175,0.0756,cruise
data,segment_42,13655113908269,True,33.8,-0.0421,-0.6745,0.4891,0.058,cruise
data,segment_42,13656106795236,True,33.8,0.0612,-0.6745,0.575,0.0864,cruise
data,segment_42,13657109925792,True,34.0,-0.0053,-0.6745,0.5618,0.1524,e2e
data,segment_42,13658113235926,True,34.0,-0.0533,-0.4634,0.4251,0.1117,e2e
data,segment_42,13659113777233,True,33.6,-0.221,-0.4667,0.245,0.0763,e2e
data,segment_42,13660117413608,True,32.6,-0.3336,-0.5672,0.2867,0.0666,lead0
data,segment_42,13661105682837,True,31.4,-0.3484,-0.5672,0.2602,0.046,lead0
data,segment_42,13662110767796,True,29.9,-0.3544,-0.5672,0.2522,0.0465,lead0
data,segment_42,13663107854642,True,28.6,-0.3263,-0.4741,0.2931,0.0541,lead0
data,segment_42,13664116572406,True,27.7,-0.2901,-0.4741,0.2722,0.0762,e2e
data,segment_42,13665105767489,True,26.5,-0.3528,-0.9836,0.5174,0.0879,e2e
data,segment_42,13666108800056,True,24.9,-0.3744,-0.9836,0.5583,0.1103,lead0
data,segment_42,13667112729980,True,22.2,-0.5078,-0.9836,0.5598,0.102,e2e
data,segment_42,13668113783061,True,20.9,-0.5365,-0.7614,0.3069,0.0792,e2e
data,segment_42,13669116232279,True,18.8,-0.6393,-0.8266,0.161,0.0282,e2e
data,segment_42,13670105471437,True,16.1,-0.7348,-0.9659,0.199,0.0228,e2e
data,segment_42,13671106246936,True,13.4,-0.8111,-1.2685,0.2541,0.027,e2e
data,segment_43,13742103472155,True,14.3,0.5837,0.1156,0.0684,0.0407,lead0
data,segment_43,13743098041630,True,15.9,0.2401,0.0225,0.2052,0.0455,lead0
data,segment_43,13744097895395,True,16.4,0.1908,0.0225,0.2206,0.027,lead0
data,segment_43,13745099396691,True,16.8,0.1847,0.0225,0.145,0.0331,lead0
data,segment_43,13746099477689,True,17.6,0.2101,0.0855,0.164,0.0518,lead0
data,segment_43,13747101870562,True,18.4,0.181,-0.077,0.1506,0.1187,lead0
data,segment_43,13748102772154,True,18.6,-0.0151,-0.2708,0.2392,0.1192,lead0
data,segment_43,13752102528356,False,11.0,-0.3368,-1.2506,0.5866,0.7167,cruise
data,segment_43,13753097767306,False,10.5,-0.0679,-0.64,0.4109,0.2737,lead0
data,segment_43,13754097401523,False,10.8,0.2373,-0.1916,0.3742,0.1467,lead0
data,segment_43,13755101021651,False,11.7,0.2303,-0.2074,0.2344,0.1637,lead0
data,segment_43,13756102515787,False,11.7,-0.0192,-0.2074,0.3068,0.1382,lead0
data,segment_43,13757096946554,False,11.7,0.0785,-0.2074,0.2652,0.1189,cruise
data,segment_43,13758100747932,False,11.9,0.2494,-0.1685,0.1885,0.124,cruise
data,segment_43,13759104726388,False,13.5,0.5692,0.091,0.2204,0.3834,cruise
data,segment_44,13763106018723,False,20.9,0.3807,-0.1281,0.7201,0.3319,lead0
data,segment_44,13767107805711,True,27.1,0.7923,0.3621,0.3626,0.0757,e2e
data,segment_44,13768111838926,True,30.1,0.9625,0.7219,0.3202,0.0759,e2e
data,segment_44,13769108147031,True,34.1,0.9657,0.6243,0.3618,0.0806,e2e
data,segment_44,13770111368154,True,37.5,0.8169,0.2079,0.1398,0.0602,cruise
data,segment_44,13771113346367,True,39.7,0.3507,0.0205,0.1724,0.0455,cruise
data,segment_44,13772117185174,True,40.6,0.1757,-0.0352,0.1845,0.0467,cruise
data,segment_44,13773110571446,True,40.8,0.0361,-0.0858,0.1426,0.0412,e2e
data,segment_44,13774114417392,True,40.8,0.0352,-0.0858,0.1163,0.0375,e2e
data,segment_44,13775111141587,True,41.0,0.0934,-0.0858,0.1339,0.0308,e2e
data,segment_44,13776114380952,True,41.3,0.1238,-0.0067,0.1745,0.0414,e2e
data,segment_44,13777114428279,True,42.1,0.0991,-0.1933,0.1809,0.0485,e2e
data,segment_44,13778115611493,True,42.1,-0.0486,-0.3541,0.1411,0.0604,e2e
data,segment_44,13779111527298,True,41.9,-0.1031,-0.3541,0.2652,0.0732,e2e
data,segment_44,13780114870939,True,41.1,-0.1021,-0.3541,0.2675,0.0621,e2e
data,segment_44,13781108157131,True,41.0,-0.0565,-0.2852,0.2486,0.0562,e2e
data,segment_44,13782110376089,True,40.7,-0.0053,-0.2507,0.2092,0.0567,e2e
data,segment_44,13783110381193,True,40.7,0.0721,-0.2507,0.1625,0.0623,e2e
data,segment_44,13784111371046,True,41.2,0.1476,-0.0208,0.172,0.0626,e2e
data,segment_44,13785111759210,True,41.8,0.1612,-0.0208,0.1579,0.0693,e2e
data,segment_44,13786106126040,True,42.4,0.1163,-0.0208,0.1445,0.0505,e2e
data,segment_44,13787115334009,True,42.8,0.1022,0.0371,0.0945,0.0376,e2e
data,segment_44,13788113863360,True,43.0,0.0843,0.0371,0.0871,0.0262,e2e
data,segment_44,13789108514038,True,43.4,0.0789,0.0017,0.0967,0.0262,cruise
data,segment_44,13790113571373,True,43.6,0.0878,0.0017,0.0791,0.0287,cruise
data,segment_44,13791106052885,True,44.0,0.0901,0.0017,0.0783,0.0285,cruise
data,segment_44,13792111546610,True,44.4,0.0748,0.018,0.068,0.0249,cruise
data,segment_44,13793114039591,True,44.6,0.0427,-0.0504,0.0906,0.0235,cruise
data,segment_44,13794114853330,True,44.7,0.0346,-0.1025,0.1017,0.0261,cruise
data,segment_44,13795107159808,True,44.7,0.0131,-0.151,0.1243,0.0461,cruise
data,segment_44,13796117160992,True,44.7,-0.0227,-0.151,0.1341,0.0512,cruise
data,segment_44,13797108606421,True,44.6,-0.0182,-0.151,0.1418,0.0389,cruise
data,segment_44,13798110815417,True,44.4,-0.0484,-0.1739,0.129,0.0317,e2e
data,segment_44,13799111924935,True,44.3,-0.0948,-0.2658,0.1246,0.0322,e2e
data,segment_44,13800115240030,True,43.9,-0.1634,-0.2917,0.1097,0.0476,e2e
data,segment_44,13801117386016,True,43.0,-0.2442,-0.3681,0.1051,0.0738,e2e
data,segment_44,13802115935815,True,42.1,-0.2473,-0.3681,0.1102,0.0667,e2e
data,segment_44,13803110729540,True,41.1,-0.239,-0.3681,0.1426,0.0473,e2e
data,segment_44,13804114335465,True,40.4,-0.1994,-0.3443,0.1996,0.0445,e2e
data,segment_44,13805106764721,True,39.9,-0.0637,-0.2933,0.1985,0.0533,e2e
data,segment_44,13806115203656,True,39.9,0.0679,-0.2815,0.181,0.0529,e2e
data,segment_44,13807116216218,True,40.1,0.1095,-0.0489,0.1938,0.0581,e2e
data,segment_44,13808115695832,True,40.7,0.1101,-0.1575,0.1973,0.081,e2e
data,segment_44,13809114532301,True,40.8,-0.0309,-0.2877,0.1723,0.1428,e2e
data,segment_44,13810114912659,True,40.6,-0.1007,-0.2877,0.2032,0.0901,e2e
data,segment_44,13811106210158,True,40.1,-0.0681,-0.2877,0.1762,0.0487,e2e
data,segment_44,13812107078691,True,40.1,0.0956,-0.1902,0.2154,0.0307,e2e
data,segment_44,13813109565237,True,40.8,0.1137,-0.0046,0.2191,0.0272,e2e
data,segment_44,13814113242711,True,41.3,0.1244,-0.0046,0.2168,0.0445,e2e
data,segment_44,13815112093466,True,41.6,0.1318,-0.0046,0.153,0.0341,e2e
data,segment_44,13816113852424,True,42.2,0.1685,0.0608,0.1702,0.0448,e2e
data,segment_44,13817115638463,True,42.9,0.1592,0.0651,0.1242,0.0816,e2e
data,segment_44,13818110648856,True,43.3,0.0956,-0.1066,0.1238,0.0955,e2e
data,segment_44,13819109527411,True,43.6,0.0776,-0.1066,0.186,0.0873,e2e
data,segment_45,13823097726561,True,43.0,-0.1239,-0.3437,0.2629,0.0479,e2e
data,segment_45,13824104456532,True,42.5,-0.136,-0.4312,0.2595,0.04,e2e
data,segment_45,13825103021701,True,42.2,-0.1399,-0.8447,0.2757,0.0429,e2e
data,segment_45,13826099916835,True,40.8,-0.5101,-0.8447,0.3956,0.0408,cruise
data,segment_45,13827101316978,True,38.0,-0.5101,-0.8447,0.3697,0.0555,cruise
data,segment_45,13828104443659,True,36.4,-0.3679,-0.8082,0.2476,0.0993,e2e
data,segment_45,13829098688536,True,35.3,-0.3585,-0.6673,0.2328,0.1033,e2e
data,segment_45,13830102252797,True,33.8,-0.4565,-0.6788,0.245,0.059,cruise
data,segment_45,13831099891740,True,31.8,-0.5399,-0.7973,0.2943,0.0507,cruise
data,segment_45,13832103803115,True,30.0,-0.6363,-1.3051,0.4193,0.0816,cruise
data,segment_45,13833103469622,True,27.3,-1.1459,-1.4308,0.4031,0.0849,lead1
data,segment_45,13834104474452,True,22.8,-1.1788,-1.4308,0.6,0.0854,cruise
data,segment_45,13835105268299,True,18.3,-0.9746,-1.4308,0.3982,0.1282,cruise
data,segment_45,13836104236755,True,16.2,-0.5448,-1.2582,0.4817,0.1571,cruise
data,segment_45,13837105811345,True,14.6,-0.5598,-0.8743,0.2521,0.1459,lead0
data,segment_45,13838098605638,True,11.8,-0.7538,-0.8743,0.2541,0.1073,lead0
data,segment_45,13861108255936,False,9.6,0.0801,-0.1035,0.3108,0.1558,lead0
data,segment_45,13862098685585,False,9.7,0.1251,-0.1035,0.1831,0.1667,lead0
data,segment_45,13863098265511,False,10.2,0.2168,-0.1005,0.1708,0.2303,lead0
data,segment_45,13871106430520,True,16.4,0.5387,-0.2533,0.587,0.1564,e2e
data,segment_45,13872107029181,True,17.2,-0.0474,-1.2676,0.5322,0.1435,e2e
data,segment_45,13879097808820,False,9.7,0.1651,-0.2595,0.2097,0.6147,lead0
data,segment_46,13899113341085,True,16.8,0.9604,0.6202,0.177,0.0727,e2e
data,segment_46,13900105454220,True,19.7,0.6733,0.3418,0.1152,0.0787,e2e
data,segment_46,13901109820514,True,21.8,0.4317,0.2922,0.1223,0.0547,e2e
data,segment_46,13902104529572,True,23.1,0.3453,0.251,0.192,0.0477,e2e
data,segment_46,13903107832836,True,24.2,0.3257,0.251,0.166,0.0355,e2e
data,segment_46,13904109281595,True,25.6,0.2878,0.241,0.1659,0.0237,e2e
data,segment_46,13905110961800,True,26.6,0.2781,0.1485,0.1225,0.0305,e2e
data,segment_46,13906113603262,True,27.6,0.2503,0.0126,0.0953,0.0256,e2e
data,segment_46,13907116093427,True,28.2,0.102,-0.0259,0.1087,0.0228,e2e
data,segment_46,13908107069042,True,28.4,0.0677,-0.0259,0.1239,0.0188,e2e
data,segment_46,13909114497269,True,28.5,0.0916,-0.0259,0.0979,0.0192,e2e
